,ageEstimate,companyFollowerCount,companyName,companyStaffCount,companyUrn,connectionsCount,country,followable,followersCount,genderEstimate,isPremium,mbrLocation,mbrLocationCode,mbrTitle,memberUrn,posLocation,posTitle,positionId,avgMemberPosDuration,avgCompanyPosDuration,cluster
95,49,992,Meritas Law Firms Worldwide,33,urn:li:company:2267817,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,United States,Australia & New Zealand Regional Director,300924,1204.1429,1034.375,1
96,49,48,Prodonovich Advisory,7,urn:li:company:2638269,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,"Sydney, Australia",Co-Creator Practice Reboot,300925,1204.1429,288.5,1
97,49,35,FMRC,5,urn:li:company:12177795,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Australia,Teaching Faculty - Legal Practice Management Course + Business Development For Lawyers Course,300926,1204.1429,1598,1
98,49,202,Legal Sales and Service Organization,5,urn:li:company:2295453,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,USA,Member of the Editorial Board,300927,1204.1429,1096,1
99,49,5715,The College of Law Australia,257,urn:li:company:687169,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Sydney,Teaching Faculty - Practice Management Courses,300928,1204.1429,965.776,1
100,49,9235,Lawyers Weekly,8,urn:li:company:3812329,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Australia,Judge - Corporate Counsel Awards,300929,1204.1429,313.2857,1
101,49,9235,Lawyers Weekly,8,urn:li:company:3812329,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Australia,Judge - Australian Law Awards 2016,300930,1204.1429,313.2857,1
102,49,10358,The Law Society of New South Wales,222,urn:li:company:597103,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Sydney,Contributor: Developing & Facilitating course content,300931,1204.1429,856.9688,1
103,49,12,Practice Builders,1,urn:li:company:857126,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Australia,Director,300932,1204.1429,973.5,1
104,49,8306,Crowe Horwath Australia,1168,urn:li:company:1676494,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Sydney,Partner,300933,1204.1429,1104.6971,1
105,49,1001,ICON APAC,48,urn:li:company:951681,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Australia,Member of the Board; Member of NSW State Commitee,300935,1204.1429,1022.7826,1
106,49,5387,"rogenSi is now TeleTech Consulting, Learning & Performance",145,urn:li:company:27111,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Sydney,Senior Consultant,300936,1204.1429,1172.9401,1
107,49,137421,Baker McKenzie,10851,urn:li:company:3957,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Australia,Director of Business Development & Marketing,300937,1204.1429,979.2571,1
108,49,1972,Arthur Andersen & Co.,24,urn:li:company:3623236,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,"Sydney, Australia",Director of Marketing,300938,1204.1429,1459.624,1
109,49,5923,United International Pictures,310,urn:li:company:15089,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Australia,Publicist,300939,1204.1429,1362.5517,1
110,49,15613,Village Roadshow,627,urn:li:company:27366,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Australia,Publicist,300940,1204.1429,1039.8537,1
111,49,12056,Law Institute of Victoria,419,urn:li:company:2298597,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,"Melbourne, Australia",Teaching Faculty - Business Development & Marketing ,28931005,1204.1429,815.4264,0
112,49,9235,Lawyers Weekly,8,urn:li:company:3812329,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Australia,Member of the Judging Panel: 2019 Corporate Counsel Awards,38394777,1204.1429,313.2857,0
113,49,9235,Lawyers Weekly,8,urn:li:company:3812329,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,"Sydney, Australia",Member of the Judging Panel : 2018 Women In Law Awards,38394778,1204.1429,313.2857,0
114,49,9235,Lawyers Weekly,8,urn:li:company:3812329,500,au,1,8115,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Australia,Member of Judging Panel: 2018 Australian Law Awards,38394779,1204.1429,313.2857,0
115,32,7780,ACCC,706,urn:li:company:35657,211,au,1,209,male,0,"Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-8)",Assistant Director at Department of Communications and the Arts,urn:li:member:100723005,"Canberra, Australia",Assistant Director,240701,383.6,732.9693,1
116,32,8782,Department of Communications and the Arts,373,urn:li:company:746992,211,au,1,209,male,0,"Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-8)",Assistant Director at Department of Communications and the Arts,urn:li:member:100723005,"Canberra, Australia",Assistant Director,240702,383.6,652.2093,1
117,32,1977,Australian Chamber of Commerce and Industry,44,urn:li:company:3215097,211,au,1,209,male,0,"Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-8)",Assistant Director at Department of Communications and the Arts,urn:li:member:100723005,Barton,Economic Policy Advisor,240703,383.6,694.0274,1
118,32,13335,"Department of Industry, Innovation and Science",1447,urn:li:company:473073,211,au,1,209,male,0,"Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-8)",Assistant Director at Department of Communications and the Arts,urn:li:member:100723005,"Australian Capital Territory, Australia",Economic Analyst,240704,383.6,732.423,1
119,32,10738,Australian Renewable Energy Agency (ARENA),97,urn:li:company:3546859,211,au,1,209,male,0,"Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-8)",Assistant Director at Department of Communications and the Arts,urn:li:member:100723005,"Canberra, Australia",Business Development,240705,383.6,522.8646,1
120,32,10738,Australian Renewable Energy Agency (ARENA),97,urn:li:company:3546859,211,au,1,209,male,0,"Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-8)",Assistant Director at Department of Communications and the Arts,urn:li:member:100723005,"Sydney, Australia",Client Manager,240706,383.6,522.8646,1
121,32,15654,Australian Department of Health,2099,urn:li:company:15066,211,au,1,209,male,0,"Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-8)",Assistant Director at Department of Communications and the Arts,urn:li:member:100723005,"Sydney, Australia",Graduate,240707,383.6,758.6382,1
122,36,76,Community Legal Centres Queensland,8,urn:li:company:7959565,500,au,1,2233,male,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director (CEO) at Community Legal Centres Queensland,urn:li:member:100795889,"Brisbane, Queensland",Director (CEO),171743,996,146.6,1
123,36,159999,Deakin University,7646,urn:li:company:11710,500,au,1,2233,male,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director (CEO) at Community Legal Centres Queensland,urn:li:member:100795889,"Geelong, Australia",Lecturer,171745,996,801.4009,1
124,36,3510,Justice Connect,119,urn:li:company:1835397,500,au,1,2233,male,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director (CEO) at Community Legal Centres Queensland,urn:li:member:100795889,"Melbourne Area, Australia",Manager/Principal Lawyer,171747,996,437.3626,1
125,36,12433,Corrs Chambers Westgarth,1089,urn:li:company:17662,500,au,1,2233,male,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director (CEO) at Community Legal Centres Queensland,urn:li:member:100795889,"Melbourne, Australia",Lawyer,171748,996,916.5467,1
126,36,159999,Deakin University,7646,urn:li:company:11710,500,au,1,2233,male,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director (CEO) at Community Legal Centres Queensland,urn:li:member:100795889,"Geelong, Australia",Casual lecturer/Tutor,171749,996,801.4009,1
127,36,14331,Westerntel,1270,urn:li:company:1013839,500,au,1,2233,male,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director (CEO) at Community Legal Centres Queensland,urn:li:member:100795889,"Geelong, Australia",Group Accountant,171750,996,1422.0909,1
128,49,91391,Victoria University,3653,urn:li:company:245820,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia","Lecturer and Researcher, Moondani Balluk Academic Unit",277040,1177.8235,953.0993,1
129,49,91391,Victoria University,3653,urn:li:company:245820,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia",Curriculum Developer,277041,1177.8235,953.0993,1
130,49,263880,University of Melbourne,13415,urn:li:company:5677,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia",Research Assistant,277042,1177.8235,874.1053,1
131,49,32722,Target Australia,2377,urn:li:company:1092686,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia",Community and Sustainability Manager,277044,1177.8235,1170.5979,1
132,49,32722,Target Australia,2377,urn:li:company:1092686,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia",Indigenous Affairs Manager,277045,1177.8235,1170.5979,1
133,49,37,3KND/SEIMA,6,urn:li:company:2317188,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia","Co-host, ARTSUP!",277046,1177.8235,3803,1
134,49,6283,Essendon Football Club,207,urn:li:company:81004,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia","General Manager, The Long Walk",277047,1177.8235,1029.5532,1
135,49,36974,City of Melbourne,1714,urn:li:company:632501,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia","Chair, Indigenous Arts Advisory Panel",277048,1177.8235,844.2139,1
136,49,36974,City of Melbourne,1714,urn:li:company:632501,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia","Member, Indigenous Arts Advisory Panel",277049,1177.8235,844.2139,1
137,49,6283,Essendon Football Club,207,urn:li:company:81004,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia","Project Manager, The Long Walk",277050,1177.8235,1029.5532,1
138,49,36974,City of Melbourne,1714,urn:li:company:632501,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia",Nicholls Memorial Project,277052,1177.8235,844.2139,1
139,49,2995,City of Port Phillip,592,urn:li:company:769469,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia",Indigenous Arts Officer,277055,1177.8235,841.9895,1
140,49,3942,Melbourne International Arts Festival,40,urn:li:company:881665,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia",Company Coordinator,277056,1177.8235,693.3353,1
141,49,263880,University of Melbourne,13415,urn:li:company:5677,500,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Lecturer, Moondani Balluk Academic Unit, VU",urn:li:member:100799579,"Sydney, Australia",Student Liaison Officer,277058,1177.8235,874.1053,1
142,63,49219,SMEC,4981,urn:li:company:27151,500,au,1,528,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Technical Director - Structural at Mott MacDonald,urn:li:member:100947871,"Sydney, Australia","Technical Principal, Structures",260828,1508.4444,925.2464,1
143,47,368,Vee Design,30,urn:li:company:1913566,500,au,1,1191,male,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director Vee Design,urn:li:member:100959636,"Sydney, Australia",Director,228374,1040.3333,1508.5714,1
144,47,1733,Australian Institute of Landscape Architects (AILA),38,urn:li:company:648317,500,au,1,1191,male,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director Vee Design,urn:li:member:100959636,"Sydney, Australia",National Board Member,228376,1040.3333,1085.7174,1
145,47,1733,Australian Institute of Landscape Architects (AILA),38,urn:li:company:648317,500,au,1,1191,male,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director Vee Design,urn:li:member:100959636,"Sydney, Australia",Queensland President,228377,1040.3333,1085.7174,1
146,47,1733,Australian Institute of Landscape Architects (AILA),38,urn:li:company:648317,500,au,1,1191,male,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director Vee Design,urn:li:member:100959636,"Sydney, Australia",Queensland Vice President,228378,1040.3333,1085.7174,1
147,47,3290,EDAW,309,urn:li:company:10384,500,au,1,1191,male,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director Vee Design,urn:li:member:100959636,"Sydney, Australia",Practice Director,228379,1040.3333,1173.8222,1
148,47,52326,HASSELL,882,urn:li:company:46703,500,au,1,1191,male,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Director Vee Design,urn:li:member:100959636,"Sydney, Australia",Associate Landscape Architect,228380,1040.3333,1087.2539,1
149,37,181090,The University of Queensland,10735,urn:li:company:166664,500,au,1,1262,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)","Exercise oncology researcher, Senior Lecturer in exercise physiology at UQ",urn:li:member:100988801,"School of Human Movement and Nutrition Sciences, St Lucia, Queensland, Australia",Senior Lecturer in Clinical Exercise Physiology,230827,730.6,869.8554,1
150,46,46741,University of Canberra,1895,urn:li:company:19034,500,au,1,872,female,0,"Canberra, Australia","urn:li:fs_region:(au,4893)",Doctor of Philosophy (PhD) at RMIT University,urn:li:member:101181494,"Canberra, Australia","Foundation Chair, Urban and Regional Planning",157762,1218.5,852.8094,1
151,49,28,Vatis Consulting,2,urn:li:company:909708,500,au,1,570,female,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Oracle E-Business Suite Solution Architect,urn:li:member:10119146,"Sydney, Australia",Principal Consultant and Director,160099,1491,897.0691,1
152,49,6741,DXC Red Rock,498,urn:li:company:165688,500,au,1,570,female,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Oracle E-Business Suite Solution Architect,urn:li:member:10119146,"Sydney, Australia",Principal Applications Consultant,160100,1491,965.9613,1
153,49,20928,Boral,2073,urn:li:company:8479,500,au,1,570,female,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Oracle E-Business Suite Solution Architect,urn:li:member:10119146,"Sydney, Australia",Oracle Support Analyst,160101,1491,1071.902,1
